analysis.submitter_id	analysis.analysis_id	analysis.input_files.file_name	analysis.input_files.file_size	associated_entities.entity_id	associated_entities.case_id	associated_entities.entity_submitter_id	tss	participant	sample	portion	plate	center
740870ab-fb90-43be-b226-7cf1efcf547c	89206d83-199d-452b-9d97-a3b2f4154c5e	7ae4b178-6c99-4280-a779-e6d52ae4d03d_gdc_realn_rehead.bam	2931381122	7eb74edd-0e5a-45f6-b0d0-f21c6a897ee7	d7ebd11a-1339-4b28-be90-a788d2cfa706	TCGA-AA-3811-01A-01R-1022-07	AA	3811	01A	01R	1022	07
dac5d05e-c693-4dd3-b06f-faba625b5f18	4e08c901-7253-4cc7-a81f-8097163a6c8e	5851e9d7-e69e-465f-a5ec-1d244bad1371_gdc_realn_rehead.bam	6367262077	36e38aab-6d36-496d-bba6-5f4393c33e33	143f2dd6-a280-41c5-9242-442ef91b73ec	TCGA-DM-A288-01A-11R-A16W-07	DM	A288	01A	11R	A16W	07
17c88994-9e8e-4f16-8c41-34e98a0d8c52	39885ab7-a24c-4897-a319-a1387006ed83	ddb9080a-bdf3-412b-8a31-47e9cbd7e75a_gdc_realn_rehead.bam	6674003942	f53cf9e2-dcf1-4b70-b266-284dcf11f492	268c01b3-d2ce-44c0-a2fe-ea846a1253cc	TCGA-CA-6717-01A-11R-1839-07	CA	6717	01A	11R	1839	07
708a16a3-7a5e-4e27-b06b-4c3c308b11fe	0f40d002-21f0-44cf-a031-487e6c24fd47	fde795aa-ac9f-4f34-a31b-1a7e65ea2061_gdc_realn_rehead.bam	1888175750	7f81eab3-eb0b-4264-98ea-46e53cbaaa8e	401a37f3-6630-4400-a811-a262351e37de	TCGA-AA-3531-01A-01R-0821-07	AA	3531	01A	01R	0821	07
a6cd69d5-ea54-4183-aac5-2b6efb311db3	537e083d-ebb3-4cd3-9fae-371996cb02e2	1167a20c-6407-4cd1-a918-6c6a7ee50070_gdc_realn_rehead.bam	2204072266	975fedf0-9bbe-4da1-a696-cb405c0397e9	d181c72b-843c-4b2d-b014-2a6dd1c3c1ec	TCGA-AA-3553-01A-01R-0821-07	AA	3553	01A	01R	0821	07
77489a8a-5b35-4350-87c9-a588fcc0794c	9aff3865-fdeb-418c-8a1f-571e921abc4e	45cf2f30-b21c-4670-b32e-cc21cfdb95f3_gdc_realn_rehead.bam	2243764084	0031d433-d703-4b2c-9fdf-2920008eb457	7d8eab0a-e6c8-4449-9ebf-50c41db94a06	TCGA-A6-2681-01A-01R-1410-07	A6	2681	01A	01R	1410	07
6fc8652c-24a6-49d4-8739-12cd70d947b6	44ad79ec-5041-42a3-8e57-7956567e7591	e9a37930-1aa4-4960-ae2d-076dee501e01_gdc_realn_rehead.bam	7377463081	9ce14e45-f554-4ce7-9f35-d4698c8dbb31	a6f98ee5-9638-4ebe-804b-fba54aea9f90	TCGA-CK-6746-01A-11R-1839-07	CK	6746	01A	11R	1839	07
c2b0ac40-50ff-47e1-8089-c920a932ed9b	f69f6e6a-9b38-4468-9fcc-6a800b5f479d	ebf926a8-b9f1-49ee-85c4-6709d9b16574_gdc_realn_rehead.bam	1048151107	4caafd38-d9aa-41a8-af74-cd7e7eafc18a	14efca0c-882d-4fba-b15c-64af6e213b80	TCGA-AA-3976-01A-01R-1022-07	AA	3976	01A	01R	1022	07
b1868d9d-ef06-4353-883b-230dae23f8b6	6e96b08e-991a-46b8-b029-41c44c03d3bf	bb639b5d-0bcb-4582-92a5-6d195033f987_gdc_realn_rehead.bam	4180307828	11ab1458-48c5-4a78-be11-60093f5f47ad	0687bea4-911a-4ef2-9fa2-531ef6ba7910	TCGA-NH-A6GC-01A-12R-A41B-07	NH	A6GC	01A	12R	A41B	07
70c7147b-b316-4409-8073-968dfd14abec	989e8572-bf37-4567-8e66-094a4a70bb38	e476e0f4-dbc7-4877-b716-0b063972ba6e_gdc_realn_rehead.bam	2030038688	cde3355b-7452-4c37-a39d-19caa96030d6	73a142e1-8ac2-4cfe-b8cf-7e9dea64f488	TCGA-AA-A02J-01A-01R-A00A-07	AA	A02J	01A	01R	A00A	07
43b292be-5d63-4523-a43f-666d20039208	cead2864-aec6-421a-a472-fae60780a8ba	efda0381-de0f-437d-b6ab-0c25cc76c8d7_gdc_realn_rehead.bam	2516291674	1618ca7f-6d62-451e-8280-b7199a45cd1d	62d39be5-f029-4eb8-8b00-46470e06a755	TCGA-AA-A00Q-01A-01R-A002-07	AA	A00Q	01A	01R	A002	07
60bfd325-330c-4f93-8d08-bb2ab04ee292	48c4d706-4bbc-49cb-ae3d-aee13d6cbe24	d74fb8d0-c225-4101-ae80-6edb077137cc_gdc_realn_rehead.bam	1731556147	d28cd72f-27c3-4bea-bfc1-233461270a0b	5116e3b4-2bac-40f5-8046-b9c1783faaa5	TCGA-A6-3807-01A-01R-1022-07	A6	3807	01A	01R	1022	07
59608767-595f-402a-9f7f-356dd6e99a51	2cf62d73-dce1-4256-8d6b-c3021d401246	b10a3af3-c89e-4c4f-9541-6d88d24ca0d0_gdc_realn_rehead.bam	863562625	e5564429-a34d-457a-a1be-face4ad57adc	d2c99bed-3446-4d12-99e0-00611faa37dc	TCGA-AA-A004-01A-01R-A00A-07	AA	A004	01A	01R	A00A	07
72575c62-b2a8-4fde-8b05-ef6d76df0462	33f1d2b4-ce9e-44c8-a48c-baec458ab6a0	42badaac-df77-4606-8c64-951880ba2b76_gdc_realn_rehead.bam	1886096372	e60b2b3b-cffb-408c-ae50-019b8debcd15	44c2854e-3f8c-48e1-b4d5-1b5778d4fce4	TCGA-AA-3858-01A-01R-0905-07	AA	3858	01A	01R	0905	07
371cce1a-08bb-49a1-9e85-645d4174decd	a9fe5b51-70a4-4bfb-a0dd-3c03689a1b07	991db0d2-61a3-445a-b656-a6c899f27b70_gdc_realn_rehead.bam	2425550467	65313f08-b04d-4860-95a4-258670e5d185	73448b56-a6c6-4c98-a153-ab704261e073	TCGA-AA-A02W-01A-01R-A00A-07	AA	A02W	01A	01R	A00A	07
6525a459-76eb-4c64-b061-f674797f9b81	3301e15f-2185-4f7b-a0dd-94ac13d3677f	18829cf6-088a-4c43-9297-e022d03bfa6b_gdc_realn_rehead.bam	5251334799	0d8e19e9-20fd-4b1a-98ea-2a7262b58c73	c21d2c68-920f-4526-b754-286579c049f3	TCGA-AA-3663-01A-01R-1723-07	AA	3663	01A	01R	1723	07
8894d65e-71ff-4d4f-9abf-b0d3c6917a0c	e93ab9d2-6150-4c7c-b62c-26d9e3398b40	a0d6c884-536c-46f7-ad97-7d7b75d2f51c_gdc_realn_rehead.bam	6937154709	e931ef71-b983-438e-8fce-d08b3d37fb61	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163-01A-11R-1653-07	CM	6163	01A	11R	1653	07
058ac81a-3b90-4e7d-8f7b-9c34fbc77997	4a4d1830-697e-4df6-a08e-eaf6774eeacf	282a7370-1db8-49e6-9211-d6ee2991ae1b_gdc_realn_rehead.bam	7584906234	81ea1d15-ed50-4948-8ed8-aced012a582a	e3ca9046-9634-4332-b19f-88b18110f941	TCGA-CM-4751-01A-02R-1839-07	CM	4751	01A	02R	1839	07
f006e10f-a564-425c-8d92-0b8c3d5c038f	bae0c336-1ba0-4505-b871-aca80d8ca61c	95c33211-384d-485c-9f4e-0c2efe9830d7_gdc_realn_rehead.bam	1404188953	91095750-c92e-4dea-a208-ddb8498e504c	5c24435e-8e50-42c2-80c7-919b1cad0133	TCGA-AA-3955-01A-02R-1022-07	AA	3955	01A	02R	1022	07
9deb4935-7e2f-43bf-b115-2e5a0021c5dc	2f28d402-69b2-45f1-8fb6-2d6561beaa4f	332be173-7b2c-47a2-9891-baffae68cf48_gdc_realn_rehead.bam	2998848040	74d5b39f-cba9-403a-942d-a7a4dabb8bad	192da41f-f0a5-494e-8eb9-96bcdae56ff8	TCGA-AA-3819-01A-01R-0905-07	AA	3819	01A	01R	0905	07
791be1d7-104d-452d-9d2c-25276bc5f31a	3c962d8e-f15d-4c85-898b-dda0dec46cd9	d6c83995-fdc9-473b-8fc7-395dfb362ea9_gdc_realn_rehead.bam	2234517842	5cb631b5-acb1-4ad3-b2da-1f2a22c48232	c594196e-49ef-4195-a6b6-4ef4a1d9ec15	TCGA-AA-3538-01A-01R-0821-07	AA	3538	01A	01R	0821	07
0ee30795-d8ef-4ce1-b3f0-084b7a39bf35	59d0e8f9-2c69-4365-b6c4-0691b0ed1416	0f8cc883-449e-486f-a4cd-e413b5786b1a_gdc_realn_rehead.bam	6120730883	9be88350-4691-41cb-88c5-d1676dca68ab	2c30dc20-18a8-44f9-ab10-558c1e5634dc	TCGA-AY-6196-01A-11R-1723-07	AY	6196	01A	11R	1723	07
74fd04b7-c554-4bae-a1ca-6b792b0521a1	231ec711-5b62-46ea-9751-59fbbfb4aed0	5ef172da-d39f-4f80-89a9-10f656a441ba_gdc_realn_rehead.bam	6167063349	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	ca5b878f-8bff-410a-8e6e-b1c133018c8d	TCGA-G4-6315-01A-11R-1723-07	G4	6315	01A	11R	1723	07
e7675043-6679-4179-af84-dc401102aa8c	f117043b-8ea9-4f0c-8375-38a7e34aef62	163f5d7d-c4ca-47c9-bbe9-907b327718d7_gdc_realn_rehead.bam	10388593485	44dfb04b-bb65-43b6-98b3-b34fba958e37	e8ec26bd-c88d-42b9-ac8a-ab121b8140f8	TCGA-AD-A5EK-01A-11R-A28H-07	AD	A5EK	01A	11R	A28H	07
72a79a28-907d-42b8-9722-93448b87c3d2	a0d9f03c-4383-4c56-9b4b-7eaa3ae8ac4d	0d5305e3-955e-4f28-acaa-e8b105cc7854_gdc_realn_rehead.bam	7553097004	751f3b6e-a9c0-4ad8-a8af-06b40d67159d	7f6898e2-a840-4ad1-80f7-783f8b766fcc	TCGA-WS-AB45-01A-11R-A41B-07	WS	AB45	01A	11R	A41B	07
bd2dfab3-88a8-4673-ba36-3daf252d0b4d	e9494c86-aaab-4232-82d2-4bfcbc817176	d3c67dd1-e47d-4990-a903-e9be05fda924_gdc_realn_rehead.bam	2824560066	a4bf07a3-893a-462a-bd60-821fab35608d	de287a25-981d-49f8-81af-fe0300e4cd31	TCGA-AZ-4315-01A-01R-1410-07	AZ	4315	01A	01R	1410	07
b4569515-17c7-4029-9c84-52aa7e1a7d2a	9a998472-e70e-4999-8af4-187cbe4e13f0	b624362c-0284-42db-9731-7e9f90f6272c_gdc_realn_rehead.bam	6077809668	575b0136-4ffe-4ecc-8967-4e5af3c3c8ec	6775ce57-b4cf-425c-a898-061bb9a8a1a8	TCGA-DM-A280-01A-12R-A16W-07	DM	A280	01A	12R	A16W	07
fabefb10-5546-4017-8ea1-29982a10fb3c	07c45635-ba03-48b1-97ac-b57658378c50	e117297f-a9d3-44de-b1df-37b2aaae04ec_gdc_realn_rehead.bam	6023345283	02425503-99c9-4a4e-841f-5b8b4de64148	95d4f0c4-5997-4ffb-b876-0ddfeee972bb	TCGA-A6-4105-01A-02R-1774-07	A6	4105	01A	02R	1774	07
eb013d15-9a9d-4645-a009-a0d83a7a4590	5c7c1038-6fd8-430c-a85f-0c9ec600a71c	9faf6bbc-eb74-4dd9-9f03-18516e658133_gdc_realn_rehead.bam	3043531063	106517be-43b1-471d-8162-00ad40675603	0b8de222-119a-40f3-8beb-12b9d933225b	TCGA-AA-3856-01A-01R-0905-07	AA	3856	01A	01R	0905	07
bb8a0f58-11e6-49dd-bdeb-0b7eb2fb05fc	fd6a920b-cda7-44bf-8f18-bde567054bf7	95874ff8-e812-4910-9c37-1bd833da1cf1_gdc_realn_rehead.bam	6736326165	74f9b9ce-bdf9-455c-bcf5-3ea44c25f633	2c0a725a-e829-4d84-89d9-d0d47f6cfa37	TCGA-G4-6628-01A-11R-1839-07	G4	6628	01A	11R	1839	07
f3ca8406-7724-4096-8f4c-31f39ae25901	500a481a-f9e2-4875-9b86-bdf57708e6c6	660b2b5f-6a88-46f8-8b46-0194225cde97_gdc_realn_rehead.bam	7429833594	7d32ee7b-77a7-4c50-923f-a870221640e5	1136dd50-242a-4659-aad4-c53f9e759bb3	TCGA-5M-AAT4-01A-11R-A41B-07	5M	AAT4	01A	11R	A41B	07
a26d49db-2309-46a0-a3ed-275378d484e7	ed9130ae-c281-453e-a5a4-4e600de44523	69099f69-3dc9-4230-a815-76d8de553386_gdc_realn_rehead.bam	7582711749	77290f8d-daef-415e-8e3f-3406f2ab190e	5f6ed48b-3b5a-4d20-8fbf-c9aa3feea186	TCGA-RU-A8FL-01A-11R-A37K-07	RU	A8FL	01A	11R	A37K	07
df959336-a712-47a9-9042-b2b6bc01e813	b96a86d6-aac7-4efa-b6fb-f6e14becb550	efca7bef-a58f-4c9c-8cb2-eb5b6820b328_gdc_realn_rehead.bam	2513938851	8875aad0-5dfd-4fad-b9ea-69fbb472845c	3334201d-a3c0-45ec-a9ed-cf48cc8c38e8	TCGA-AZ-4614-01A-01R-1410-07	AZ	4614	01A	01R	1410	07
ec78640c-f4de-4d18-bf7c-9e5391feb915	8056e71d-41e6-4924-9c77-8d8cdf300bd5	8442d82e-5807-413b-91f3-1c9f208afd46_gdc_realn_rehead.bam	9577015667	fac5986e-a117-420a-8108-655b0d7d39d6	ffa7e03a-4a3c-41f0-937a-4fb862fd2194	TCGA-DM-A28G-01A-11R-A16W-07	DM	A28G	01A	11R	A16W	07
67d1e5e4-91de-43df-b127-ffeef6070603	05a4e016-d73d-4b70-a48f-8b3c6c305174	ef5ffe5c-923d-4bba-a709-e875ab6fb029_gdc_realn_rehead.bam	7834968304	fa279a9c-78d8-4727-a559-b7eca7a119b8	ac13d568-f79e-4ba7-b7bf-18e4354e0920	TCGA-D5-6532-01A-11R-1723-07	D5	6532	01A	11R	1723	07
b04b6183-ac95-4bf2-93ca-2890212ef3c6	a93a9d79-47a4-4640-b1ed-3b0d0914c022	afa1e1ca-52b1-44ac-8503-ca8b7e3c049b_gdc_realn_rehead.bam	1742826352	f73ac22f-0c9c-431e-b899-6ed331de3dec	6fc5e56a-1f5e-4ff1-948e-5ef636ebb48d	TCGA-AA-3852-01A-01R-0905-07	AA	3852	01A	01R	0905	07
42e6517c-02ff-491b-8315-9ef163e6cfdc	709fe0f9-20b0-4feb-a8ed-c265e3bbdc96	b42bb990-c016-4ce5-a0b6-e830950cb0e1_gdc_realn_rehead.bam	2602531468	151bb98d-d961-49c1-a54f-8293b3ab2ebd	84e34cf2-b3bb-4a1a-8fb7-6c2c604c4008	TCGA-AA-A01S-01A-21R-A083-07	AA	A01S	01A	21R	A083	07
0f2b58b4-7d91-48f3-8901-b624e3d6aa51	f51caadd-ee01-466c-bffb-66267247b609	34994ab9-7ace-4a11-a4bf-201e30797d9c_gdc_realn_rehead.bam	8122272384	e4c9e94b-f19d-47fc-867f-240745c556b8	26a41625-4680-47b2-afa9-6a72b148e1c0	TCGA-CA-5254-01A-21R-1839-07	CA	5254	01A	21R	1839	07
1cbb39ca-efbf-4080-bd32-1b76006394a8	7222a97b-420c-494f-973a-3461e01b4850	8601a663-8bae-4542-be7c-d84b20374594_gdc_realn_rehead.bam	4398867202	16689efe-1dcc-46f8-9c81-c8d7d81306a6	a5e14add-1552-4606-9ffe-3a03bcf76640	TCGA-4T-AA8H-01A-11R-A41B-07	4T	AA8H	01A	11R	A41B	07
77c07069-2887-470f-a1ba-66e5d038912c	6beff50a-8d9b-4a83-8d7d-fdcbde796b72	566e7603-8b68-4d8a-b4a9-b25f4e9e37a3_gdc_realn_rehead.bam	9432348047	ee5a01f3-fd56-467d-bbbc-b1c3cd373138	aee20b98-df51-4ead-86cc-0d5f60a74b90	TCGA-AZ-6600-01A-11R-1774-07	AZ	6600	01A	11R	1774	07
a6511301-e89e-46a4-8d57-c9803b0ac174	7881f0f2-def3-41b3-91bb-c93b6ea56b2c	58f9d0db-07ba-4b16-8cef-6ac4c452a6d5_gdc_realn_rehead.bam	2854219770	210a8b68-3413-4b76-94c4-d33559fac3a0	c1e141af-bdd1-4176-8c0e-cf1ab0c1d9d3	TCGA-AA-3952-01A-01R-1022-07	AA	3952	01A	01R	1022	07
bc26fe03-e143-4cdf-a1a0-c604f22d78e2	a56db96a-6e67-4485-a354-53fae8978a6f	96988a5b-69c8-4177-a6a4-3a7be958d2a7_gdc_realn_rehead.bam	2181432994	aefb693b-0af3-44fa-96b4-260964a33d45	dd4be58e-da22-4bcd-bf4c-2b9e60ffda19	TCGA-AA-A02F-01A-01R-A089-07	AA	A02F	01A	01R	A089	07
c04b9aba-55bc-4ba9-b761-3fea9f0d4c90	0c1450a4-b573-4c9f-870b-c7c0640dbd09	3bdd152e-361c-4fda-966e-22c8ee7923c9_gdc_realn_rehead.bam	2057470563	79017748-51ba-41b4-8beb-4fb4645c87f6	ac6a3df9-41b1-4e5a-a15e-f44481384c23	TCGA-AA-3860-01A-02R-0905-07	AA	3860	01A	02R	0905	07
1ec0cdf1-3bc2-4f86-bc5c-8d9cd30982d2	fa3f9e83-e1ef-4ddd-8419-738a53764523	cccefb79-0e9e-43be-a760-7e794b2a7fa2_gdc_realn_rehead.bam	900566644	725dfae8-e218-4991-b48d-31da87d75a4e	0712566e-3371-4715-95f1-5b792e72d758	TCGA-AA-A010-01A-01R-A089-07	AA	A010	01A	01R	A089	07
42c56861-1c90-41e0-a5d5-324e5fd80ea8	96f5570e-41e6-478d-836c-34b235bf4b61	94fd3176-c0db-4737-8702-e3de23e992ce_gdc_realn_rehead.bam	7904862019	675ed4f5-0060-4e84-81b7-31814e9c2fa5	131e0571-de86-415f-b3fb-dc9f971258d3	TCGA-D5-6932-01A-11R-1928-07	D5	6932	01A	11R	1928	07
e8f1fe81-08ce-4db4-bd74-5f9d4b4143f3	c6765f7d-d171-444a-93ff-67a7848c5ecc	ed92322d-0c36-4e4a-a3c2-b66a6632fd3d_gdc_realn_rehead.bam	4009409115	23220ecf-79ad-43e2-93ef-bb8120a59f4d	09942e9f-c178-44bc-9cd9-f5bfa350b23f	TCGA-AA-3519-01A-02R-0821-07	AA	3519	01A	02R	0821	07
b3766385-e86d-45fc-8baa-61162749feff	197a9f0f-651c-478e-b80f-d08e347abe8d	0699b7d0-d139-45c4-8b28-a5a4020137a5_gdc_realn_rehead.bam	5721655771	66ea9a6e-0bfa-4eab-a96d-a8982d433d9c	515a062e-f68e-4100-a923-bd2ce0bbe071	TCGA-5M-AAT5-01A-21R-A41B-07	5M	AAT5	01A	21R	A41B	07
02ddfa3d-13b3-4624-994d-62e740fa4a3d	7bc77cfc-2f2f-4a5e-acef-440811db5a9f	e687dbcf-0b33-42d6-8de2-bda53328e5cb_gdc_realn_rehead.bam	6943058326	f686cc71-5307-49cc-a421-27816e0dc7ae	31d960d7-8f5b-4d22-bf5e-fae0849c4efd	TCGA-D5-5540-01A-01R-1653-07	D5	5540	01A	01R	1653	07
de796614-444b-4e3e-b4e6-fb3a78ef6f65	86688efd-911e-4b9b-8e01-7a37534a931d	ddb21d1e-2a98-435c-bc45-b9b03ed30956_gdc_realn_rehead.bam	4983590849	a08a4bad-be55-45b1-b4a9-c447ecc3fbd5	be85f845-b281-467c-8b97-bed7b7fdff64	TCGA-D5-6924-01A-11R-1928-07	D5	6924	01A	11R	1928	07
6b047efa-258a-430a-909b-356c7c928864	47c9631a-d088-4ff1-860b-67648492c6a2	a89d3061-b526-4f5b-9c22-08be5c607c88_gdc_realn_rehead.bam	1672649268	14d89fac-d1b8-41fb-b812-0ba78aa61d90	1fd75c4d-e74c-410c-a150-814722c6c1cc	TCGA-AZ-4313-01A-01R-1410-07	AZ	4313	01A	01R	1410	07
15ba704d-dbce-4532-8d07-f6f93ed4c12a	0c270cde-fa8c-4ee4-95df-614bead18087	95725919-79dd-4c24-9124-695c39396c87_gdc_realn_rehead.bam	477931618	7cc60267-f936-406a-b8b9-86ea549ffb80	aa909ffb-03e1-4e3f-8888-2212b23d90b7	TCGA-AA-3696-01A-01R-0905-07	AA	3696	01A	01R	0905	07
30cb2eed-e635-466d-85cb-6e3d00828688	c4f82954-f4bf-4f38-8757-aa84df3cda92	021d9386-04d8-47f3-8b42-5f271463857e_gdc_realn_rehead.bam	8835407600	26aac147-be13-44e0-9bc5-74366c01f726	85bdc1ac-a1a4-46c2-bc2d-e5fabf5c89e9	TCGA-DM-A28E-01A-11R-A32Y-07	DM	A28E	01A	11R	A32Y	07
fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9	9310875d-7c84-46c9-8cbd-728a522a665e	9b7b7ec6-27ce-4248-bb90-e779d82417c1_gdc_realn_rehead.bam	7293872439	86414f87-c2a2-4ecb-92eb-7663492ba76b	57a2044d-20cc-4d02-b268-ce570a0fabe3	TCGA-AA-3713-01A-21R-1723-07	AA	3713	01A	21R	1723	07
c41b924e-d405-4501-a981-1c04d70a841e	69ed33ca-2cda-4eff-8dc9-ad1ae2baa08f	de611a6f-e548-4c94-b3bc-ada70bf453d9_gdc_realn_rehead.bam	5456208774	bdbeb4d2-aa03-492f-b43c-8b1c49d5b0ee	58facedb-fcb8-4ecf-8338-2bfa4947acef	TCGA-A6-6141-01A-11R-1774-07	A6	6141	01A	11R	1774	07
7261b656-c79c-4581-a503-15b653e2b5d2	debd1e2f-d255-4d47-843e-f468da945754	6e9445e0-abda-4c08-8d2c-004338ce2317_gdc_realn_rehead.bam	5740198176	e35d643d-003d-4eed-88ce-65b7d4ba5a92	79d33c28-a7e2-4fca-8be1-a16fb6d68d49	TCGA-G4-6311-01A-11R-1723-07	G4	6311	01A	11R	1723	07
ddc5dfb2-e7e4-4159-930e-120c7d2a8640	7cb50df3-ac44-494b-bdc9-285f185ea20e	51cf058e-1793-41ec-b08a-d5153f01ab35_gdc_realn_rehead.bam	10214885594	b968551d-6bca-4ebb-b16c-b25132be0965	47a8e514-904c-4867-8f43-7eb573be835b	TCGA-AD-6963-01A-11R-1928-07	AD	6963	01A	11R	1928	07
5c18c6a8-9ad2-43a8-a3a0-83d8fc0cc257	0c5c05ee-da70-42e5-9809-49a5f50d366a	274adb3c-0a7f-4078-a27d-ea8c470b8963_gdc_realn_rehead.bam	3058285144	1b7c1662-b8ee-4e22-92f8-1e9eaff7b3ad	b4c3cf95-a27c-4bcf-9321-38723473e83b	TCGA-AA-3855-01A-01R-1022-07	AA	3855	01A	01R	1022	07
2bcd2efd-4fd6-40ee-86a4-867ae82711b0	ab48ab8c-fcd1-4798-b0d9-26631d8ad3f1	44bd4ae2-fcfa-46d6-a849-20968bfa89ee_gdc_realn_rehead.bam	1450166059	c3a004b4-f231-4be4-9738-2f3b6290598f	e457344d-76fb-46bf-b362-61a6e811d131	TCGA-AA-A00N-01A-02R-A00A-07	AA	A00N	01A	02R	A00A	07
d5c8759b-0dc1-4057-b9df-c9aa4a6b2a04	5583c592-32ed-4773-be0c-5858a32b06de	8ef7c83f-e8af-44d6-9a73-a903e0f2fc92_gdc_realn_rehead.bam	9270188716	75871924-05ce-4e57-8b04-74093b412822	a56f6562-d2af-47b9-bf81-94b3b4893173	TCGA-DM-A0XD-01A-12R-A155-07	DM	A0XD	01A	12R	A155	07
5654a36c-4d18-4746-8a4c-b7b616f99481	85a7604b-faf2-4dac-8b7e-af63a76ae0b1	7f590366-7056-4c6c-ae40-383fbfa1b0eb_gdc_realn_rehead.bam	9080368384	e02bd3ae-f273-4ec0-b6a6-8e469c440b07	76e96b5a-b565-42c7-a651-34d5132e6dde	TCGA-CM-6679-01A-11R-1839-07	CM	6679	01A	11R	1839	07
535e80df-ea81-4f5d-8f2e-e74ca97e9b01	56b1cc1e-000d-42ae-b43b-2ab0ba5d44ff	ac00f7e8-e02b-4f6b-88c6-c8981b68203f_gdc_realn_rehead.bam	2760704487	470561f0-ed96-4076-ae5f-a943441509d0	20ccd267-74e5-4574-a8e1-028bcd74aaeb	TCGA-AA-3872-01A-01R-1022-07	AA	3872	01A	01R	1022	07
c6972d82-17ef-4d72-8827-a5305d55f784	5fc40d72-55a0-41e9-b643-3644be43e071	f36571b4-f963-49ba-a6d1-203438b8c303_gdc_realn_rehead.bam	8617168311	e63057bc-ca98-4d72-8097-1c1fb2d19882	639e1050-088a-48fe-a0ef-4a01a3468cac	TCGA-AA-3496-01A-21R-1839-07	AA	3496	01A	21R	1839	07
61d0e01a-3e40-4929-80c8-36f797c6771f	0a67ab8f-b627-46f8-a1ac-bb792eed2b6a	e88531eb-f77f-4128-9201-f788b2c6f67f_gdc_realn_rehead.bam	2281746389	4bc7994e-b96d-423a-90b6-28ed92581f38	127f738d-afa1-42f6-a9a0-f33806667b84	TCGA-AA-3562-01A-02R-0821-07	AA	3562	01A	02R	0821	07
c868cbd9-3767-4f6e-8fa2-770d80cf2b05	38562ebb-467f-447b-aca4-c559483f3afa	81023237-0f6d-43e1-9868-72968b7b7abf_gdc_realn_rehead.bam	8924148260	b16349cb-2b41-4235-b20f-116b8c71604f	56d5b0b9-9093-4286-a2c6-7faa9a1680f5	TCGA-AZ-6603-01A-11R-1839-07	AZ	6603	01A	11R	1839	07
cb76d1df-ba6e-479d-8858-005c17c94613	30e13591-2c1a-46fc-972d-83da38ef6dec	21c2f3f9-15c3-4d29-995d-1af6d1fac163_gdc_realn_rehead.bam	8752148263	b254c0ed-6844-4298-89a9-d436a0c38ca8	d3b7ada6-5395-4212-a921-8e97c92b605d	TCGA-NH-A50V-01A-11R-A28H-07	NH	A50V	01A	11R	A28H	07
bdad6b32-b7e2-4bcc-baa6-31b3c4ef2ea7	64bd5768-8f22-4923-886b-6ba47a9bf7b7	cef1254d-b696-4a17-b8f7-18ba8936cbfc_gdc_realn_rehead.bam	963448881	79b022ed-6ef5-4140-9cd1-04c8af58a9df	7dfbc0ed-e684-4966-8b59-fb6b9e80c129	TCGA-AA-3841-01A-01R-0905-07	AA	3841	01A	01R	0905	07
00589871-e54f-492f-988f-502670edd606	986d7a44-62bc-4327-ac0e-e28efe6c3d06	75e5aa99-02cb-4bfb-b780-21d3f63ec21d_gdc_realn_rehead.bam	2507121426	51364582-19a3-4d49-8a15-2f7f42860e39	f38d49b7-6cad-4460-abd0-3685a3b2d941	TCGA-AA-3814-01A-01R-0905-07	AA	3814	01A	01R	0905	07
e69b55b8-7988-4881-be5e-22e20d42197f	d942a6d6-a43f-4817-90d3-1de3540fd12a	5b1d600e-7a46-4d44-b301-2e65e9ff4b4c_gdc_realn_rehead.bam	6997871580	f26b8f5b-d948-4d2c-a318-928e6f1f6d40	9cdca5d8-ea77-4df9-b2ba-0d5e8ec37bcd	TCGA-CA-6719-01A-11R-1839-07	CA	6719	01A	11R	1839	07
7da3a50b-ee97-472f-8a13-523e80202c11	4962be18-1823-411f-b968-6b6316d219a4	02c2adb6-93a2-44c3-a2c3-cbbc80fc2668_gdc_realn_rehead.bam	4837567623	f9410d08-1525-4bf7-9c7c-939a2abe60ae	64bd568d-0509-48fe-8d0a-aef2a85d5c57	TCGA-F4-6856-01A-11R-1928-07	F4	6856	01A	11R	1928	07
2eb058b5-5b46-4568-b362-e7e2332babda	aa9cbd05-776e-46c3-b8cf-4f9403bcd0f2	09001cae-e831-4af8-bd86-e22cf21c2525_gdc_realn_rehead.bam	2799055441	c30ce88d-5dff-4503-b090-01b4b6aa0b80	c0b8c55c-b993-481d-aeea-9ebfa64ee20e	TCGA-CM-4746-01A-01R-1410-07	CM	4746	01A	01R	1410	07
07ec290d-c41b-42eb-8cb2-07504451f732	03b77810-ec39-4e2a-b0f9-c3ccaa10d9df	083c1e50-f389-47a9-8532-42a60ae1dc90_gdc_realn_rehead.bam	482887340	559bc3f5-8d24-4740-942f-a2504739c917	cd845618-4cc4-49c2-9055-c171d4c24ee1	TCGA-CM-4748-01A-01R-1410-07	CM	4748	01A	01R	1410	07
